red_t,green_t,blue_t,action,red_t1,green_t1,blue_t1
940.6916782246402,1599.8357520324048,281.8867032711724,45,885.8874498286168,1520.5569551200147,316.9536460807006
885.8874498286168,1520.5569551200147,316.9536460807006,-90,886.2735596306876,1517.4550611139857,315.9514242734949
886.2735596306876,1517.4550611139857,315.9514242734949,45,830.7262934566174,1507.2581512933245,376.04044282519664
830.7262934566174,1507.2581512933245,376.04044282519664,0,717.506725107326,1475.2110291664171,497.087417437054
717.506725107326,1475.2110291664171,497.087417437054,-90,711.4695016659814,1470.9287038469404,502.55703338112784
711.4695016659814,1470.9287038469404,502.55703338112784,45,740.227140284771,1532.706357791397,498.50614761923447
740.227140284771,1532.706357791397,498.50614761923447,0,788.5246695186714,1645.1109489756395,531.4907660905596
788.5246695186714,1645.1109489756395,531.4907660905596,90,794.4991916741326,1650.2522490731078,528.5859680041175
794.4991916741326,1650.2522490731078,528.5859680041175,-45,742.1983911834918,1635.2860703483545,588.0926762640082
742.7331580398562,1635.1215196589696,587.1159408940096,-90,750.4938231930801,1631.9604709216967,572.1486892853693
745.1145870067085,1624.8079479649825,572.0286459349545,45,756.9659092746648,1640.296420713043,572.158044428303
754.75482603835,1634.1514395637205,568.3945526024858,45,760.8187853774708,1644.1930617124165,571.0033486620284
759.6702541045357,1639.703124035339,567.5075461800045,-45,762.9233501260858,1645.1701547765842,569.0408405093698
761.4910111051345,1642.3199444669483,567.8428655833584,-45,762.8908138696717,1642.9388527534218,566.5004094320939
762.6656619044153,1642.5640297559485,566.3986863050619,0,770.3639427595245,1651.2401534313537,565.1818506498595
770.5082862086624,1650.5975824277127,564.2104386806486,-45,769.9120092093251,1646.898546336337,560.7624291308575
769.8069098970014,1646.7635041271622,560.7602326531099,90,751.8449809754668,1615.8626660140396,552.7693148303368
751.8449809754668,1615.8626660140396,552.7693148303368,-45,695.4161407100012,1598.7342770954754,615.6579186203911
695.4161407100012,1598.7342770954754,615.6579186203911,-45,652.8751998068509,1601.3478155987336,680.7610524426582
651.0242623355975,1601.9915449682026,684.2731780141678,-45,642.3694335293457,1595.7181734669855,689.8025000917382
643.1133590282377,1592.9181248766627,685.460534648482,45,635.6401830333338,1595.9029676915354,700.0479714181379
635.9846518002361,1595.3328421760357,698.8598581442975,0,615.7466270813751,1593.6519785580822,727.2817258546305
614.8226130757745,1592.3481169484653,727.0891207749733,45,601.5952792822351,1592.9002228811037,747.9415271628327
599.3198943627435,1591.854948096393,750.1195743206345,-45,595.115974756036,1583.0489769460157,745.6116357795303
597.6480415194824,1577.3561619152704,734.9645797805993,90,600.7959991852559,1570.1177002495735,721.9370004626512
591.9480803873026,1560.839892453487,724.5706658940952,45,525.9868121746875,1486.3657041864528,744.5673418715663
512.9950885456897,1468.0233652336735,746.9400785016157,-45,454.78588769505586,1390.0891639195595,770.291817200845
454.78588769505586,1390.0891639195595,770.291817200845,-45,390.0261569034697,1327.122150771695,819.429266666068
390.0261569034697,1327.122150771695,819.429266666068,-45,322.36806439182214,1282.9665813807194,881.4771063049396
322.36806439182214,1282.9665813807194,881.4771063049396,90,320.42051920445107,1285.6138258152214,884.0742667486991
320.42051920445107,1285.6138258152214,884.0742667486991,90,317.01673121638237,1288.1553663557513,888.2559585339802
317.01673121638237,1288.1553663557513,888.2559585339802,45,375.81791462198817,1338.206017379544,839.0216117304846
375.81791462198817,1338.206017379544,839.0216117304846,90,380.71168366778556,1338.971167008894,833.7867989367305
380.71168366778556,1338.971167008894,833.7867989367305,90,381.6465087423833,1338.3019306700749,832.4837882116684
381.6465087423833,1338.3019306700749,832.4837882116684,45,344.8815009998652,1273.5265249424215,856.5180031569214
344.8815009998652,1273.5265249424215,856.5180031569214,-90,346.15489380843655,1269.300472901326,854.7730052519967
346.15489380843655,1269.300472901326,854.7730052519967,-90,348.45392146511995,1267.0193271550438,852.2233835001362
348.45392146511995,1267.0193271550438,852.2233835001362,90,348.4092854746842,1261.6783703483943,851.9161403594723
348.4092854746842,1261.6783703483943,851.9161403594723,0,250.09823422587374,1281.5397328069464,958.5507011957687
250.09823422587374,1281.5397328069464,958.5507011957687,-90,244.63354764291833,1279.3197460495792,963.7883443123599
244.63354764291833,1279.3197460495792,963.7883443123599,0,329.29480133536885,1382.5770525314313,920.0377091111538
329.29480133536885,1382.5770525314313,920.0377091111538,-90,335.65416595187673,1392.8812006488026,919.9947168983363
335.65416595187673,1392.8812006488026,919.9947168983363,45,369.54173096864173,1373.0955578281141,863.2307055053707
369.54173096864173,1373.0955578281141,863.2307055053707,45,431.6853963339622,1374.6612242323597,790.1481135888448
431.6853963339622,1374.6612242323597,790.1481135888448,-45,497.2423638630361,1382.7023282037605,717.7724210500847
497.2423638630361,1382.7023282037605,717.7724210500847,-45,548.6632654900582,1374.8703280303253,657.8173567930646
548.6632654900582,1374.8703280303253,657.8173567930646,0,640.3987862433055,1350.0609043379854,559.8201473883366
640.3987862433055,1350.0609043379854,559.8201473883366,-45,695.3694669179799,1331.1153426813903,511.4276874806404
695.3694669179799,1331.1153426813903,511.4276874806404,-45,733.0021700128589,1301.133483253567,491.14008311637525
733.0021700128589,1301.133483253567,491.14008311637525,45,778.5544580907427,1268.740321820415,478.85580732927315
778.5544580907427,1268.740321820415,478.85580732927315,-45,829.7361394008218,1243.810749683319,473.1356475977899
829.7361394008218,1243.810749683319,473.1356475977899,0,902.9286348679668,1196.1039251104103,501.27680942222935
902.9286348679668,1196.1039251104103,501.27680942222935,-90,913.8641424897303,1194.4192190887125,502.64698440206524
913.8641424897303,1194.4192190887125,502.64698440206524,-90,917.8942584178257,1196.5069283695811,500.55036673286935
917.8942584178257,1196.5069283695811,500.55036673286935,-45,894.2946347813622,1238.1348932158928,461.7005239316174
894.2946347813622,1238.1348932158928,461.7005239316174,90,896.1842101134454,1244.6754992594094,455.3250909588225
896.1842101134454,1244.6754992594094,455.3250909588225,-45,830.7340651664285,1209.47967615332,501.3341869730609
830.7340651664285,1209.47967615332,501.3341869730609,-90,828.7948974954539,1206.3124396749377,504.6206715093031
828.7948974954539,1206.3124396749377,504.6206715093031,-90,826.7609908208357,1203.2604938013421,507.8392422243972
826.7609908208357,1203.2604938013421,507.8392422243972,-90,824.3224616996677,1204.5550883469798,507.4641276608623
824.3224616996677,1204.5550883469798,507.4641276608623,90,823.1856077114383,1209.5982410466916,503.5415223626052
823.1856077114383,1209.5982410466916,503.5415223626052,45,889.7154967790602,1228.4298210352963,471.4251427414643
889.7154967790602,1228.4298210352963,471.4251427414643,-90,892.7410022996871,1232.436520550673,467.25275514120835
892.7410022996871,1232.436520550673,467.25275514120835,-45,883.8105836475257,1172.428090659457,525.5667681345349
883.8105836475257,1172.428090659457,525.5667681345349,0,861.231632204699,1052.041294013676,645.1853100543829
861.231632204699,1052.041294013676,645.1853100543829,-45,847.7098388557141,983.7356407555745,713.4849983656145
847.7098388557141,983.7356407555745,713.4849983656145,0,814.7437351875448,870.9388279479517,827.4861369396783
814.7437351875448,870.9388279479517,827.4861369396783,-90,815.4758328487853,859.3077876758828,839.0405675296159
815.4758328487853,859.3077876758828,839.0405675296159,90,820.3510329330246,858.9603304194441,839.0355184581166
820.3510329330246,858.9603304194441,839.0355184581166,90,821.8222457148665,861.796344591822,836.1067699473713
821.8222457148665,861.796344591822,836.1067699473713,-90,822.8328039341519,865.1854363257269,832.658831953483
822.8328039341519,865.1854363257269,832.658831953483,0,716.6002227239347,848.6882391125689,868.7825269927987
716.6002227239347,848.6882391125689,868.7825269927987,-45,652.4311014932151,851.1272655694036,890.8257417675188
652.4311014932151,851.1272655694036,890.8257417675188,-90,645.385052136738,849.6746821704999,895.5737521396773
645.385052136738,849.6746821704999,895.5737521396773,45,641.9980585779447,915.8299335672808,831.5904203499762
641.9980585779447,915.8299335672808,831.5904203499762,90,644.2970829917283,919.0935159991338,827.38228839615
644.2970829917283,919.0935159991338,827.38228839615,90,648.4775257052013,922.1858279895326,822.4942439584244
648.4775257052013,922.1858279895326,822.4942439584244,45,677.2840091717654,861.8208335145885,869.4549724280033
677.2840091717654,861.8208335145885,869.4549724280033,-90,681.6147862887073,860.4119925288118,869.1725702571383
681.6147862887073,860.4119925288118,869.1725702571383,90,684.4059678644904,864.7854351505522,863.7239425004555
684.4059678644904,864.7854351505522,863.7239425004555,45,731.138268087725,813.6454897941228,899.975136913414
731.138268087725,813.6454897941228,899.975136913414,-45,781.109924642199,765.6441167896099,937.6079321201063
781.109924642199,765.6441167896099,937.6079321201063,-90,788.7372326075297,760.4640097344413,941.6277088644877
788.7372326075297,760.4640097344413,941.6277088644877,90,790.492502698573,765.6888015523366,936.0357668500994
790.492502698573,765.6888015523366,936.0357668500994,45,838.687908495364,726.3985902081088,971.0837326700145
838.687908495364,726.3985902081088,971.0837326700145,0,948.388191141457,669.3496553346127,1035.958459155851
948.388191141457,669.3496553346127,1035.958459155851,45,1022.2743885638728,649.8111460367851,1075.5253811573393
1022.2743885638728,649.8111460367851,1075.5253811573393,-90,1025.0062927327529,652.1649332352526,1074.3254609948242
1025.0062927327529,652.1649332352526,1074.3254609948242,45,1023.8296676979085,589.820708739876,1131.9332367495929
1023.8296676979085,589.820708739876,1131.9332367495929,0,1051.2399053278418,472.88871688135043,1247.8431225733825
1051.2399053278418,472.88871688135043,1247.8431225733825,-45,1065.9643966847345,399.650866381458,1317.7668742988837
1065.9643966847345,399.650866381458,1317.7668742988837,-45,1065.8006861503516,338.6078300904455,1370.930743180909
1065.8006861503516,338.6078300904455,1370.930743180909,45,1067.7658278345493,271.2832156459371,1430.6674327359242
1067.7658278345493,271.2832156459371,1430.6674327359242,45,1096.037441497511,198.06280106170874,1501.8871839004453
1096.037441497511,198.06280106170874,1501.8871839004453,-90,1098.3710032453926,198.98256398561657,1501.5686400462318
1098.3710032453926,198.98256398561657,1501.5686400462318,0,997.6551525825043,232.27992482007565,1478.528742863804
997.6551525825043,232.27992482007565,1478.528742863804,90,991.2133483331679,238.21247220464758,1474.0039558677752
991.2133483331679,238.21247220464758,1474.0039558677752,45,1035.4671032412812,177.51631444712342,1537.4295827435121
1035.4671032412812,177.51631444712342,1537.4295827435121,0,1133.8669908773074,66.29595011130021,1654.234358548135
1133.8669908773074,66.29595011130021,1654.234358548135,0,1230.056641645518,72.7388593273912,1764.633259818099
1230.056641645518,72.7388593273912,1764.633259818099,45,1303.5234976087888,143.67097416754024,1840.6967780756966
1303.5234976087888,143.67097416754024,1840.6967780756966,90,1307.3385333934896,149.33599999812503,1846.346912390908
1307.3385333934896,149.33599999812503,1846.346912390908,90,1309.1939841625458,153.2467558136224,1850.2112982487704
1309.1939841625458,153.2467558136224,1850.2112982487704,-45,1247.1651950077544,104.48609303983946,1795.3759226520585
1247.1651950077544,104.48609303983946,1795.3759226520585,45,1175.4622830045591,77.9485648763978,1731.2905876155771
1175.4622830045591,77.9485648763978,1731.2905876155771,90,1175.2860475970308,74.93099276167369,1728.9409514718106
1175.2860475970308,74.93099276167369,1728.9409514718106,90,1172.5715767648855,70.90911533004765,1723.3676400109437
1172.5715767648855,70.90911533004765,1723.3676400109437,-90,1169.6671348229333,70.30850791255638,1719.9883738807337
1169.6671348229333,70.30850791255638,1719.9883738807337,45,1174.3667875014219,127.82171797628912,1765.2298863282397
1174.3667875014219,127.82171797628912,1765.2298863282397,-45,1186.377338917686,197.39399762254675,1820.937733778234
1186.377338917686,197.39399762254675,1820.937733778234,45,1199.8327956324124,268.18549079898037,1875.9444388027835
1199.8327956324124,268.18549079898037,1875.9444388027835,0,1211.3985361733146,284.24245538421945,1894.091426896508
1207.9952368495499,270.9409017686329,1883.4148593050868,-90,1199.6889032440245,251.42574364382426,1865.2816904068004
1199.6889032440245,251.42574364382426,1865.2816904068004,-90,1202.4626362214378,250.52024171433732,1866.6740024730107
1197.531922904726,236.51804661777928,1854.2776238675508,90,1198.8699514812524,225.7966354148352,1848.3869618033614
1198.8699514812524,225.7966354148352,1848.3869618033614,90,1203.051672048088,221.33225164376748,1848.4845159258707
1203.051672048088,221.33225164376748,1848.4845159258707,0,1238.163150386931,276.9994710754698,1907.261488882972
1235.5914755194858,270.5833224284527,1901.5642335657294,0,1247.9780622977314,280.60927279118914,1915.6717370093447
1248.5840029297988,280.0070220051632,1915.6601609816391,45,1248.6740020800346,275.0538192255654,1912.5582353148284
1248.442843923229,274.631561447551,1912.1477177621816,90,1237.8537077613978,246.24744022758892,1887.4395041480507
1237.8537077613978,246.24744022758892,1887.4395041480507,-45,1296.2551625967976,241.84194540825627,1916.1145076844573
1296.2551625967976,241.84194540825627,1916.1145076844573,45,1354.9044308848834,254.61032349747717,1946.6529471971858
1354.9044308848834,254.61032349747717,1946.6529471971858,-45,1418.2062152859469,282.27587405885396,1979.2462578152547
1418.2062152859469,282.27587405885396,1979.2462578152547,0,1498.8540253341985,340.3584423229869,2030.429774520786
1488.944687504986,332.2446725672512,2023.5058987928155,0,1497.6230751060862,336.94544824082425,2026.244327589891
1491.2629012054783,331.4069409529318,2021.41601866409,45,1495.0954512973176,334.1453702955198,2023.4914599498386
1492.451410173695,332.0351965220706,2021.7564867534,-90,1465.3116420711226,311.7934707288945,2005.1618309725452
1465.3116420711226,311.7934707288945,2005.1618309725452,45,1478.800637212535,353.41392816384587,2050.262218502843
1478.800637212535,353.41392816384587,2050.262218502843,-45,1498.0788957101358,389.68066127548593,2086.7084841376623
1498.9915346834016,390.49735089050216,2087.529568904953,90,1495.0640338766098,371.34391794049895,2068.1048680836766
1495.0640338766098,371.34391794049895,2068.1048680836766,-45,1505.6909451273889,374.02248894767,2069.9320429034883
1502.6139480014485,371.3322457429465,2067.3519189360336,-90,1478.000463068899,354.98181479039175,2051.931014637646
1478.000463068899,354.98181479039175,2051.931014637646,45,1484.6170872000969,380.383774110437,2077.1950644093345
1482.7868417200095,374.8932887876229,2071.82864590149,0,1485.5421759791877,383.24649589132576,2079.9754509640206
1484.2665346073293,378.94805152586554,2075.8021355021415,90,1481.155038104965,359.7004405108784,2056.676758001539
1481.155038104965,359.7004405108784,2056.676758001539,-90,1477.8140945163095,356.5562199023598,2053.5562563394897
1477.8140945163095,356.5562199023598,2053.5562563394897,45,1486.2144460346833,379.8018688766289,2076.7137163321718
1485.973553285929,379.3231354204618,2076.2412675470086,-45,1489.4699980383627,383.7683611977412,2080.6809065919742
1487.6279961353812,374.3999130418836,2071.4537926021353,-90,1480.5396711430462,361.7185063393357,2058.7534378425116
1468.918386474242,354.93777781759155,2051.9493039844065,90,1456.4599441015946,345.53860677559607,2042.3537716988258
1456.4599441015946,345.53860677559607,2042.3537716988258,90,1451.1555940042854,339.0584581011511,2035.8686200268255
1450.4318162053742,338.7693809375635,2035.5506904670344,90,1466.9208169722729,347.9267211160994,2044.9829444928387
1460.2854686288877,339.067146578211,2036.1216196211585,90,1455.907773740665,329.40480512357436,2026.3945532986659
1449.2043995081578,329.5902176245527,2026.6202287438562,0,1398.172149771154,334.8436058754744,2022.447467895196
1399.4945559631733,332.6457156954828,2021.1001489709904,-90,1410.015266047588,329.91612644314614,2021.6085304744959
1402.398590640111,320.18127214028306,2011.829328504128,-45,1347.9268029545597,244.99572674497816,1937.05992321438
1337.4694342119747,226.30229219188212,1919.153711262154,-45,1305.2348259589844,156.19561740388244,1852.6304625845328
1305.2348259589844,156.19561740388244,1852.6304625845328,0,1279.873818086338,79.92665527156761,1756.4962710529448
1279.873818086338,79.92665527156761,1756.4962710529448,-45,1277.6913887728758,104.50303796713276,1702.7853196878225
1277.6913887728758,104.50303796713276,1702.7853196878225,45,1282.4063953454538,156.05615278777063,1660.1920138414473
1282.4063953454538,156.05615278777063,1660.1920138414473,-45,1287.6757079185738,219.61659491850793,1612.1894953024598
1287.6757079185738,219.61659491850793,1612.1894953024598,-90,1285.6675691106857,222.5385770220076,1607.6266414385461
1285.6675691106857,222.5385770220076,1607.6266414385461,90,1280.0619064931236,219.54645170170707,1604.2304337141875
1280.0619064931236,219.54645170170707,1604.2304337141875,90,1281.3602579571484,215.24523379626785,1609.1214592665183
1281.3602579571484,215.24523379626785,1609.1214592665183,-90,1284.002052856809,214.03156715891234,1612.9115263214223
1284.002052856809,214.03156715891234,1612.9115263214223,0,1330.3073008454326,319.82419339796667,1573.7237860192176
1330.3073008454326,319.82419339796667,1573.7237860192176,0,1393.2772574151347,445.366271769922,1534.9755164269689
1393.2772574151347,445.366271769922,1534.9755164269689,-45,1441.3639298184344,518.8333626335532,1525.7969649273919
1441.3639298184344,518.8333626335532,1525.7969649273919,0,1528.4399253378153,626.0206109759217,1536.494716348438
1528.4399253378153,626.0206109759217,1536.494716348438,45,1586.3158377731256,703.7015966799091,1539.6980486997618
1586.3158377731256,703.7015966799091,1539.6980486997618,-90,1586.9643921381323,707.9936595156431,1536.3303075557521
1586.9643921381323,707.9936595156431,1536.3303075557521,45,1620.7991161529303,712.2726549026856,1580.6503164590579
1611.5198526585161,708.1546692019517,1571.2815952312703,-45,1618.1770770994299,708.7711710065911,1580.3788599098807
1609.3974067147058,706.9068487007464,1569.4653983888975,90,1593.9114376990374,706.3654516097262,1547.776479737243
1593.9114376990374,706.3654516097262,1547.776479737243,-45,1635.6356190593185,769.8601680406384,1543.6942826659558
1635.6356190593185,769.8601680406384,1543.6942826659558,-45,1689.1383982632685,834.1472582748204,1556.9795016272371
1689.4591393322687,834.7807517386407,1556.8077927198751,-45,1682.3347770960036,833.4874097589358,1547.481664584967
1681.8952655082242,833.9648458652078,1546.3367563823153,90,1660.4804599636877,816.2653967437429,1532.792979472838
1659.9459464654985,816.9169757002483,1531.3474018612628,90,1656.9723311733662,829.2282353333732,1514.521319187716
1657.9747881406552,830.1400352410731,1515.0536089888205,90,1637.3483384959752,813.0311565835162,1502.595641407072
1637.3483384959752,813.0311565835162,1502.595641407072,0,1660.472190104878,792.6148460076244,1556.9287119555893
1658.7044931929165,791.7156280751126,1555.2341417736334,90,1648.27592689631,798.888434755373,1532.6289868020538
1648.27592689631,798.888434755373,1532.6289868020538,0,1725.106959305205,894.978134393936,1548.4563736325445
1726.4226852932193,899.5799065647532,1545.6929346720358,45,1745.8434779867296,934.2826176424348,1539.3526462863538
1746.3220554952914,935.5413414217995,1538.7800887421502,0,1797.1893443220276,1023.6491290206034,1525.736418699062
1800.7673728931368,1029.911263787541,1524.791451732482,45,1819.7591380288657,1068.331840038272,1514.496338866344
1822.6376522046858,1074.562539470928,1512.5288794711357,-90,1820.4378810260569,1086.5634627920451,1496.70026347116
1819.2568707230462,1086.5133785062244,1494.9200519335507,0,1845.2918778256437,1118.0691008919307,1502.9153650053918
1849.7172286534203,1123.4386080143809,1504.3036349013087,0,1866.4757721434398,1147.0205089702843,1506.289788851551
1867.0019854744905,1148.3577899616869,1505.7367943188776,0,1881.3559238872185,1169.2401773568724,1506.8443158951522
1882.9227223205362,1171.6055215946108,1506.8824964910102,0,1899.8872412590306,1197.2959907637082,1507.2926223858624
1884.3257394587515,1182.09934116671,1498.2608759447637,90,1868.7240185332478,1167.4430938778346,1488.7425893830841
1866.9664353693775,1172.0466163066383,1481.2389917889145,-90,1861.1327058129548,1176.6437305517122,1467.3757217041075
1861.1327058129548,1176.6437305517122,1467.3757217041075,45,1889.0219173701744,1199.2466820070379,1488.017434140101
1891.1818319816448,1201.2375292245285,1489.3879553754452,-90,1865.9101524359123,1180.2543357104898,1471.1464022874848
1865.9101524359123,1180.2543357104898,1471.1464022874848,90,1863.2402604142735,1181.1256444716837,1466.0732683016392
1863.2402604142735,1181.1256444716837,1466.0732683016392,90,1857.8724802986883,1174.7436456738976,1464.2326294176073
1857.3412313199667,1176.2706361892956,1461.8385306049263,-90,1849.3364589182927,1180.7481603985034,1444.809876172104
1849.3364589182927,1180.7481603985034,1444.809876172104,0,1913.886056944773,1235.3870968112021,1490.3246085895548
1905.176182937801,1229.2209760793419,1482.8014459237115,0,1936.278133550059,1262.7981511168362,1497.9611111320949
1933.644398097856,1261.76420075037,1494.7969823006804,0,1957.870247150666,1290.9080155757847,1503.8403321755304
1957.3893921667245,1291.8929493448054,1502.0510885342148,-90,1928.5839613210933,1271.51032078586,1476.697916252664
1925.7667531281584,1271.049419752737,1472.6751669848209,0,1935.5892491854463,1270.0024494316065,1489.451597589623
1931.3749612942174,1268.9187685246995,1483.8143149040718,0,1935.3408030749417,1269.5835002262593,1489.483408449641
1933.5245985884249,1269.1433698942487,1487.0249000425413,-45,1930.3028986288161,1267.1027110912557,1483.9620751403352
1929.8397053184287,1267.1040400154677,1483.2199594879783,-45,1926.6168485601906,1264.2803491140721,1480.9653072087813
1926.2882697849382,1264.3705225569956,1480.3481544255224,-45,1924.659197745432,1261.9981883767068,1480.1798226790183
1924.4813562719696,1261.988276743647,1479.9061627814108,-45,1924.2155503088654,1260.4674228437839,1481.0414592611678
1920.206900413393,1263.4396465186653,1471.6070060974873,-90,1913.2655856043223,1264.8859873750876,1459.1029028337412
1903.862301425489,1255.8967404962716,1453.4019618774291,-45,1832.2454752308627,1196.5945184163138,1402.3536078692741
1832.2454752308627,1196.5945184163138,1402.3536078692741,0,1714.6544249584783,1118.113892691478,1306.9905114535798
1714.6544249584783,1118.113892691478,1306.9905114535798,45,1645.4361629372133,1069.2191946937448,1258.7068627371268
1645.4361629372133,1069.2191946937448,1258.7068627371268,0,1529.156829325485,975.4584812654867,1199.0933110783205
1529.156829325485,975.4584812654867,1199.0933110783205,45,1455.6057446152442,910.7866510642874,1173.926813628899
1455.6057446152442,910.7866510642874,1173.926813628899,-45,1396.5794133752079,856.0240988800724,1161.0526163199668
1396.5794133752079,856.0240988800724,1161.0526163199668,-45,1323.741499719375,810.5606689688934,1130.367921554438
1323.741499719375,810.5606689688934,1130.367921554438,45,1250.244197507743,772.2404246099657,1100.532340915877
1250.244197507743,772.2404246099657,1100.532340915877,0,1145.5871716535626,708.3968717161368,1083.0667457997263
1145.5871716535626,708.3968717161368,1083.0667457997263,0,1028.079982524362,650.88706429556,1076.6784898321748
1028.079982524362,650.88706429556,1076.6784898321748,-90,1021.3552666481894,644.4671137536765,1080.2022388006767
1021.3552666481894,644.4671137536765,1080.2022388006767,45,1001.8434985132949,703.8579370251915,1017.1619947252052
1001.8434985132949,703.8579370251915,1017.1619947252052,90,1004.051412146328,707.0744502759488,1014.8269841864844
1004.051412146328,707.0744502759488,1014.8269841864844,45,953.2951050666372,664.622206478245,1041.5250497918958
